step_id,latency_ms,queue_time,attempt,parallel_group_id,workflow,tenant,version,risk,sla_ms,critical_path_ms,started_at,sla_breach_risk
step_8762,217,497,0,11,retail_storefront,AcmeFashion,v3.0,ok,12219,8103,2025-10-19 11:30:57,0
step_8763,749,515,0,46,retail_storefront,LuxDesign,v1.0,ok,9578,5204,2025-09-11 14:23:26,0
step_8764,477,566,0,4,designer_collection,TrendyRetail,v2.0,watch,14911,8987,2025-09-04 02:01:33,0
step_8765,363,2095,1,29,sustainability_audit,LuxDesign,v2.0,ok,11317,3793,2025-09-05 09:38:08,0
step_8766,1017,38,0,11,designer_collection,LuxDesign,v2.0,watch,12793,7338,2025-10-08 20:31:08,0
step_8767,570,1000,1,17,designer_collection,AcmeFashion,v3.0,watch,11500,8640,2025-09-29 04:45:47,1
step_8768,518,185,0,0,designer_collection,LuxDesign,v2.0,ok,11393,6559,2025-09-07 12:41:44,0
step_8769,863,327,1,0,designer_collection,EcoWear,v1.0,ok,16767,12367,2025-09-26 09:04:49,1
step_8770,384,65,0,0,designer_collection,LuxDesign,v2.0,at_risk,10531,4796,2025-09-23 01:38:42,0
step_8771,1499,412,0,41,production_forecast,EcoWear,v2.0,ok,13288,9860,2025-10-19 22:46:31,0
step_8772,288,1141,0,48,designer_collection,GlobalFactory,v1.0,ok,9785,5929,2025-10-12 19:25:31,1
step_8773,791,72,0,0,production_forecast,TrendyRetail,v1.0,ok,9037,5341,2025-09-04 10:35:54,0
step_8774,1364,225,0,0,designer_collection,TrendyRetail,v3.0,at_risk,12438,10668,2025-09-20 04:38:58,0
step_8775,190,326,0,23,designer_collection,LuxDesign,v2.0,ok,11633,4631,2025-09-08 14:02:30,0
step_8776,393,76,0,20,designer_collection,TrendyRetail,v1.0,ok,14306,10842,2025-09-01 17:56:58,0
step_8777,1112,1005,1,29,production_forecast,AcmeFashion,v2.0,ok,10389,8456,2025-09-17 18:58:09,1
step_8778,1124,1082,0,34,production_forecast,EcoWear,v2.0,watch,9858,6419,2025-09-24 16:43:43,0
step_8779,443,1265,0,38,production_forecast,AcmeFashion,v1.0,watch,8202,3618,2025-10-05 08:24:07,0
step_8780,298,613,1,0,sustainability_audit,LuxDesign,v2.0,ok,14673,10374,2025-10-05 07:43:43,0
step_8781,976,495,1,0,designer_collection,TrendyRetail,v3.0,watch,8444,5218,2025-09-25 19:03:50,0
step_8782,1144,213,2,44,production_forecast,LuxDesign,v2.0,ok,17855,14049,2025-09-09 18:03:24,0
step_8783,221,745,0,17,designer_collection,AcmeFashion,v2.0,ok,13609,10830,2025-10-13 02:32:52,0
step_8784,215,411,1,49,production_forecast,TrendyRetail,v1.0,ok,11990,8392,2025-09-11 05:56:38,0
step_8785,585,2472,0,21,designer_collection,GlobalFactory,v1.0,ok,8383,4264,2025-09-15 16:03:40,0
step_8786,776,2413,2,20,production_forecast,EcoWear,v1.0,watch,12201,8359,2025-09-06 01:33:18,1
step_8787,4895,1649,1,27,retail_storefront,TrendyRetail,v2.0,watch,6896,5047,2025-09-19 12:32:05,1
step_8788,804,312,0,0,production_forecast,TrendyRetail,v3.0,at_risk,10637,7242,2025-09-12 22:38:38,0
step_8789,304,321,0,4,retail_storefront,GlobalFactory,v1.0,ok,12197,8176,2025-10-05 06:19:30,0
step_8790,113,1340,0,45,production_forecast,AcmeFashion,v1.0,watch,7826,4566,2025-10-15 23:33:45,0
step_8791,371,914,2,1,retail_storefront,AcmeFashion,v1.0,ok,11308,6016,2025-09-07 17:20:09,0
step_8792,522,853,2,3,sustainability_audit,LuxDesign,v2.0,at_risk,9275,6137,2025-09-26 07:30:25,0
step_8793,412,229,0,20,production_forecast,EcoWear,v1.0,ok,12240,8770,2025-09-06 21:51:00,0
step_8794,222,1254,3,28,retail_storefront,EcoWear,v2.0,watch,7314,5235,2025-09-20 13:34:00,0
step_8795,140,606,1,0,production_forecast,AcmeFashion,v1.0,at_risk,13918,9676,2025-09-27 12:10:56,0
step_8796,348,414,1,17,retail_storefront,AcmeFashion,v2.0,ok,11388,5109,2025-10-11 23:59:22,0
step_8797,937,1403,0,13,designer_collection,AcmeFashion,v1.0,ok,9981,5795,2025-09-28 23:37:31,1
step_8798,4943,350,0,42,sustainability_audit,TrendyRetail,v2.0,ok,8445,7700,2025-09-02 21:54:59,1
step_8799,1148,742,0,40,retail_storefront,TrendyRetail,v2.0,at_risk,12540,9828,2025-10-07 12:51:53,0
step_8800,282,439,0,45,retail_storefront,AcmeFashion,v1.0,watch,9145,6160,2025-09-11 05:41:58,0
step_8801,222,628,0,41,designer_collection,GlobalFactory,v2.0,at_risk,9978,7089,2025-09-30 09:59:37,1
step_8802,4601,28,1,37,designer_collection,TrendyRetail,v3.0,watch,13251,7600,2025-09-28 03:26:31,0
step_8803,779,432,0,42,production_forecast,EcoWear,v2.0,ok,12416,7082,2025-10-16 08:28:50,0
step_8804,661,569,1,0,retail_storefront,LuxDesign,v3.0,ok,8888,5179,2025-09-29 17:12:25,0
step_8805,122,475,0,9,retail_storefront,EcoWear,v3.0,ok,12864,8531,2025-10-14 13:42:57,0
step_8806,272,1316,0,31,designer_collection,AcmeFashion,v2.0,ok,11995,7588,2025-10-19 12:39:26,0
step_8807,489,260,1,46,production_forecast,TrendyRetail,v2.0,ok,13007,9309,2025-09-12 00:51:49,0
step_8808,703,1508,2,30,production_forecast,AcmeFashion,v3.0,watch,13000,9178,2025-09-08 01:18:31,0
step_8809,855,361,1,1,production_forecast,TrendyRetail,v3.0,ok,8087,5975,2025-09-18 03:00:00,0
step_8810,4439,830,1,47,designer_collection,GlobalFactory,v2.0,ok,14779,7452,2025-09-23 02:09:06,0
step_8811,630,63,2,36,designer_collection,GlobalFactory,v3.0,ok,14454,13959,2025-10-08 00:10:52,0
step_8812,530,156,0,33,designer_collection,TrendyRetail,v2.0,watch,12804,9399,2025-09-13 14:34:28,0
step_8813,807,1002,0,36,designer_collection,GlobalFactory,v2.0,ok,6212,3807,2025-10-15 02:06:54,0
step_8814,622,8,0,29,sustainability_audit,LuxDesign,v1.0,at_risk,10468,6722,2025-09-03 13:54:56,0
step_8815,523,2421,1,0,production_forecast,GlobalFactory,v2.0,ok,8999,6293,2025-10-03 09:48:30,1
step_8816,414,148,0,4,retail_storefront,AcmeFashion,v3.0,breach,7269,4378,2025-10-11 17:16:10,0
step_8817,529,1620,0,48,sustainability_audit,LuxDesign,v3.0,at_risk,9686,5626,2025-09-25 08:38:55,1
step_8818,701,507,2,6,production_forecast,GlobalFactory,v1.0,ok,6204,4218,2025-09-15 07:03:40,0
step_8819,602,582,2,36,production_forecast,AcmeFashion,v2.0,at_risk,10771,8816,2025-10-08 08:43:14,0
step_8820,652,61,0,15,designer_collection,GlobalFactory,v2.0,ok,14621,10096,2025-09-01 14:55:24,0
step_8821,1279,318,1,45,designer_collection,LuxDesign,v2.0,ok,13317,9593,2025-09-28 03:25:31,0
step_8822,601,118,1,23,retail_storefront,TrendyRetail,v2.0,at_risk,12344,10117,2025-10-06 21:30:07,1
step_8823,317,522,2,27,sustainability_audit,TrendyRetail,v2.0,watch,9364,7772,2025-09-26 14:20:40,0
step_8824,928,560,1,3,retail_storefront,AcmeFashion,v3.0,ok,10906,10177,2025-10-03 14:57:34,0
step_8825,192,865,0,0,designer_collection,EcoWear,v1.0,ok,9387,4288,2025-10-14 23:11:08,0
step_8826,234,1474,1,35,designer_collection,GlobalFactory,v1.0,ok,7330,3754,2025-09-17 06:46:17,1
step_8827,632,442,0,0,production_forecast,EcoWear,v2.0,at_risk,8555,4696,2025-09-29 00:15:33,0
step_8828,717,186,2,33,designer_collection,TrendyRetail,v1.0,ok,10225,4529,2025-09-07 22:00:31,0
step_8829,209,284,1,23,designer_collection,TrendyRetail,v1.0,ok,10128,5921,2025-09-09 14:36:47,1
step_8830,382,1314,2,39,production_forecast,TrendyRetail,v3.0,ok,13701,10590,2025-09-09 12:00:15,0
step_8831,327,110,1,1,production_forecast,AcmeFashion,v2.0,watch,10666,9523,2025-10-10 00:40:57,0
step_8832,355,690,0,22,retail_storefront,GlobalFactory,v3.0,at_risk,14285,10581,2025-10-07 09:57:12,0
step_8833,967,9,0,26,sustainability_audit,TrendyRetail,v2.0,breach,13049,11963,2025-10-14 01:54:11,0
step_8834,819,197,0,0,production_forecast,LuxDesign,v2.0,at_risk,8780,4908,2025-09-11 08:02:06,0
step_8835,4046,626,1,34,designer_collection,LuxDesign,v1.0,at_risk,14462,11312,2025-09-11 19:49:47,1
step_8836,341,426,0,12,sustainability_audit,TrendyRetail,v2.0,ok,12093,9466,2025-09-07 06:16:11,0
step_8837,194,476,1,0,production_forecast,AcmeFashion,v1.0,at_risk,10208,7435,2025-09-10 23:17:57,0
step_8838,1351,756,1,12,production_forecast,LuxDesign,v2.0,at_risk,11043,7576,2025-10-11 21:35:52,0
step_8839,756,187,1,0,designer_collection,TrendyRetail,v1.0,watch,10417,6881,2025-09-10 09:23:38,0
step_8840,304,230,0,43,production_forecast,AcmeFashion,v2.0,ok,16243,12615,2025-10-07 23:15:35,0
step_8841,827,807,1,17,production_forecast,LuxDesign,v2.0,at_risk,14556,10906,2025-09-06 05:54:00,1
step_8842,476,540,0,0,sustainability_audit,GlobalFactory,v2.0,watch,9417,7091,2025-10-03 18:53:14,0
step_8843,408,10,0,4,retail_storefront,EcoWear,v1.0,at_risk,13124,9994,2025-09-23 19:44:22,0
step_8844,678,776,0,33,designer_collection,AcmeFashion,v1.0,ok,10931,7550,2025-10-02 01:18:36,0
step_8845,297,677,1,37,designer_collection,EcoWear,v2.0,ok,14282,11184,2025-10-05 22:52:42,0
step_8846,393,57,1,0,designer_collection,LuxDesign,v2.0,at_risk,12614,7801,2025-09-20 07:45:34,0
step_8847,544,963,1,0,production_forecast,LuxDesign,v2.0,breach,10805,7728,2025-10-01 18:19:45,0
step_8848,352,516,2,45,designer_collection,AcmeFashion,v1.0,breach,9554,6635,2025-09-10 08:45:14,0
step_8849,798,160,1,9,designer_collection,EcoWear,v3.0,breach,10605,7116,2025-10-17 00:21:08,0
step_8850,1850,573,0,0,retail_storefront,EcoWear,v2.0,ok,11218,7972,2025-09-22 06:04:34,0
step_8851,294,633,0,0,designer_collection,LuxDesign,v1.0,watch,12167,7640,2025-09-18 13:51:06,0
step_8852,4705,1769,1,18,designer_collection,GlobalFactory,v1.0,at_risk,11201,11694,2025-09-13 01:54:55,1
step_8853,123,948,0,36,retail_storefront,TrendyRetail,v1.0,ok,12910,10806,2025-10-07 02:40:27,0
step_8854,450,251,0,21,production_forecast,GlobalFactory,v3.0,ok,11284,9656,2025-09-02 22:59:36,1
step_8855,314,87,1,0,retail_storefront,EcoWear,v2.0,ok,10003,7950,2025-10-16 10:55:35,0
step_8856,578,1343,0,18,production_forecast,LuxDesign,v2.0,ok,9816,8312,2025-10-01 22:22:43,0
step_8857,548,1309,0,7,retail_storefront,GlobalFactory,v2.0,ok,10590,8830,2025-10-01 17:38:17,1
step_8858,162,134,0,31,production_forecast,TrendyRetail,v2.0,ok,12304,8218,2025-09-27 14:24:02,0
step_8859,140,44,0,21,designer_collection,AcmeFashion,v2.0,ok,12353,8228,2025-10-13 08:50:16,0
step_8860,4312,871,0,48,production_forecast,AcmeFashion,v3.0,at_risk,12294,7428,2025-10-01 07:05:01,1
step_8861,549,897,0,25,production_forecast,EcoWear,v2.0,ok,9547,7748,2025-09-10 08:31:27,0
step_8862,371,136,1,28,production_forecast,LuxDesign,v1.0,watch,8616,3488,2025-10-12 18:01:38,0
step_8863,156,772,1,21,sustainability_audit,LuxDesign,v1.0,breach,9483,7226,2025-10-15 22:30:40,0
step_8864,695,228,0,7,designer_collection,EcoWear,v3.0,watch,13022,8622,2025-10-19 11:04:16,0
step_8865,1217,211,0,27,production_forecast,LuxDesign,v1.0,ok,13272,6837,2025-10-06 03:21:50,1
step_8866,607,274,1,9,retail_storefront,TrendyRetail,v2.0,ok,14471,10548,2025-09-15 07:29:25,0
step_8867,276,514,1,33,retail_storefront,LuxDesign,v1.0,at_risk,11289,7496,2025-10-07 05:40:49,0
step_8868,515,1142,1,3,production_forecast,EcoWear,v3.0,ok,6534,5185,2025-10-14 08:10:21,1
step_8869,4789,483,0,11,designer_collection,GlobalFactory,v1.0,ok,14812,9595,2025-09-05 02:30:11,1
step_8870,1048,247,1,24,retail_storefront,TrendyRetail,v2.0,at_risk,10832,5415,2025-10-01 10:14:14,0
step_8871,529,1507,0,27,sustainability_audit,AcmeFashion,v2.0,watch,8615,5801,2025-09-24 15:43:08,0
step_8872,145,39,0,30,designer_collection,AcmeFashion,v2.0,watch,13977,8479,2025-10-16 07:27:13,1
step_8873,405,1116,1,32,designer_collection,LuxDesign,v2.0,watch,13012,6313,2025-09-11 13:09:34,0
step_8874,691,1073,0,8,retail_storefront,AcmeFashion,v2.0,watch,9033,7597,2025-10-04 19:41:59,1
step_8875,396,204,2,44,production_forecast,GlobalFactory,v3.0,watch,11267,6976,2025-10-07 01:01:48,0
step_8876,412,154,0,0,designer_collection,AcmeFashion,v1.0,watch,9850,6684,2025-09-04 08:44:11,0
step_8877,212,1453,1,0,production_forecast,EcoWear,v1.0,ok,10562,4080,2025-10-13 10:50:34,0
step_8878,743,572,0,0,production_forecast,AcmeFashion,v2.0,ok,8127,5050,2025-09-18 18:05:35,0
step_8879,317,32,1,30,sustainability_audit,AcmeFashion,v2.0,ok,10851,8647,2025-09-04 18:37:07,0
step_8880,110,1550,1,5,designer_collection,LuxDesign,v2.0,at_risk,12889,5961,2025-09-18 18:41:47,0
step_8881,385,300,2,0,designer_collection,LuxDesign,v2.0,ok,14721,10092,2025-09-03 00:13:26,0
step_8882,993,293,1,18,designer_collection,GlobalFactory,v2.0,breach,14407,9018,2025-09-06 23:37:51,0
step_8883,381,721,0,27,designer_collection,AcmeFashion,v2.0,watch,10417,8393,2025-09-02 20:28:09,0
step_8884,1687,757,2,27,designer_collection,EcoWear,v1.0,ok,12927,8330,2025-09-19 19:22:31,0
step_8885,675,305,4,23,retail_storefront,LuxDesign,v2.0,at_risk,10842,8289,2025-09-10 08:13:33,0
step_8886,633,108,2,50,designer_collection,LuxDesign,v3.0,breach,10080,7993,2025-10-01 23:14:36,0
step_8887,457,562,1,42,production_forecast,AcmeFashion,v2.0,watch,12995,8593,2025-09-06 10:51:13,1
step_8888,476,686,0,3,production_forecast,EcoWear,v2.0,watch,10304,7947,2025-10-15 00:37:43,0
step_8889,415,1377,0,35,production_forecast,TrendyRetail,v3.0,ok,9578,6321,2025-09-07 18:36:52,0
step_8890,404,463,1,24,retail_storefront,AcmeFashion,v2.0,ok,9663,7278,2025-10-02 13:46:40,1
step_8891,725,726,1,0,production_forecast,LuxDesign,v1.0,watch,7291,3680,2025-09-10 07:25:48,0
step_8892,259,39,2,0,designer_collection,EcoWear,v2.0,at_risk,7751,4009,2025-10-14 14:47:07,0
step_8893,235,1574,0,38,designer_collection,LuxDesign,v3.0,ok,13398,7629,2025-10-05 03:52:30,0
step_8894,227,277,2,22,production_forecast,AcmeFashion,v2.0,ok,9542,7074,2025-10-12 16:16:28,0
step_8895,2093,700,0,24,retail_storefront,GlobalFactory,v2.0,at_risk,7554,7098,2025-10-11 02:30:09,1
step_8896,724,1734,0,9,designer_collection,LuxDesign,v1.0,at_risk,8097,7109,2025-09-14 18:19:04,1
step_8897,618,1164,2,46,designer_collection,GlobalFactory,v1.0,at_risk,8949,5902,2025-09-30 02:02:36,0
step_8898,238,710,1,33,production_forecast,TrendyRetail,v2.0,ok,9308,6271,2025-09-16 01:37:30,0
step_8899,773,851,0,46,designer_collection,EcoWear,v2.0,ok,7216,6280,2025-09-20 23:25:00,1
step_8900,460,1775,0,0,sustainability_audit,TrendyRetail,v2.0,ok,11314,9896,2025-09-28 17:28:41,1
step_8901,580,1170,3,24,designer_collection,AcmeFashion,v2.0,ok,12995,5861,2025-09-18 04:29:31,0
step_8902,252,658,1,28,production_forecast,EcoWear,v2.0,watch,9247,5712,2025-10-07 22:17:05,0
step_8903,4506,752,0,0,designer_collection,GlobalFactory,v1.0,watch,15134,10827,2025-10-07 19:19:49,1
step_8904,371,111,1,10,production_forecast,LuxDesign,v1.0,breach,9432,6540,2025-09-10 09:15:31,0
step_8905,292,444,1,1,production_forecast,EcoWear,v2.0,ok,10916,7533,2025-09-14 20:22:23,0
step_8906,835,250,0,50,retail_storefront,LuxDesign,v2.0,watch,12662,11722,2025-09-05 12:40:58,0
step_8907,170,395,0,22,production_forecast,LuxDesign,v3.0,ok,10237,5908,2025-09-10 10:39:26,0
step_8908,742,759,1,8,designer_collection,AcmeFashion,v2.0,ok,13919,8818,2025-10-13 22:54:59,0
step_8909,807,113,1,30,designer_collection,AcmeFashion,v2.0,at_risk,13671,8127,2025-09-22 04:50:07,1
step_8910,270,12,1,29,retail_storefront,LuxDesign,v2.0,ok,9025,3940,2025-09-18 10:11:45,0
step_8911,281,353,0,10,production_forecast,LuxDesign,v2.0,ok,10387,6275,2025-09-09 07:19:52,0
step_8912,427,272,1,50,designer_collection,AcmeFashion,v2.0,ok,8721,4673,2025-09-09 07:45:27,0
step_8913,609,381,0,39,designer_collection,LuxDesign,v2.0,breach,5287,3259,2025-09-10 07:50:36,0
step_8914,449,1873,1,13,designer_collection,TrendyRetail,v2.0,ok,10141,8402,2025-09-06 09:18:48,1
step_8915,677,859,1,29,designer_collection,TrendyRetail,v2.0,ok,12569,7774,2025-09-13 18:34:44,0
step_8916,1717,277,0,32,retail_storefront,LuxDesign,v3.0,ok,7558,6543,2025-10-11 05:12:32,1
step_8917,4009,138,0,0,production_forecast,GlobalFactory,v2.0,ok,12350,10038,2025-10-08 07:50:56,1
step_8918,150,674,0,43,sustainability_audit,TrendyRetail,v3.0,watch,9108,6229,2025-10-06 17:30:17,0
step_8919,891,750,0,40,production_forecast,GlobalFactory,v3.0,ok,13182,9969,2025-10-06 13:10:18,0
step_8920,1624,462,0,35,production_forecast,AcmeFashion,v2.0,watch,8637,7295,2025-09-10 07:57:18,1
step_8921,658,167,2,2,designer_collection,GlobalFactory,v1.0,ok,11860,7765,2025-09-28 03:17:34,0
step_8922,233,20,4,0,production_forecast,AcmeFashion,v2.0,ok,8343,5522,2025-10-12 10:35:44,0
step_8923,458,216,0,0,production_forecast,TrendyRetail,v2.0,ok,6800,5309,2025-09-30 01:03:59,0
step_8924,228,427,0,0,designer_collection,TrendyRetail,v1.0,ok,11369,8644,2025-10-13 11:35:57,1
step_8925,784,1085,1,47,designer_collection,TrendyRetail,v2.0,ok,9121,6299,2025-10-19 21:49:31,0
step_8926,194,1345,1,41,designer_collection,AcmeFashion,v3.0,ok,11857,9429,2025-09-20 18:11:45,1
step_8927,405,372,0,0,designer_collection,AcmeFashion,v3.0,ok,13008,8832,2025-09-17 08:39:56,0
step_8928,247,1113,1,30,production_forecast,AcmeFashion,v2.0,ok,7799,6281,2025-10-02 17:12:33,0
step_8929,546,3509,1,3,production_forecast,AcmeFashion,v2.0,watch,12826,9554,2025-10-05 06:51:25,1
step_8930,386,882,0,0,production_forecast,GlobalFactory,v3.0,ok,8350,4900,2025-10-17 16:37:39,0
step_8931,565,912,1,6,production_forecast,AcmeFashion,v2.0,ok,9427,8653,2025-09-17 11:22:47,1
step_8932,507,1681,2,16,production_forecast,AcmeFashion,v2.0,ok,9535,8081,2025-09-16 05:56:17,1
step_8933,250,288,0,0,designer_collection,TrendyRetail,v2.0,ok,12516,7188,2025-09-16 15:45:26,0
step_8934,775,7,0,8,retail_storefront,AcmeFashion,v2.0,ok,11134,8796,2025-09-24 01:19:12,1
step_8935,483,3038,0,32,production_forecast,GlobalFactory,v3.0,watch,12145,8022,2025-09-03 12:27:56,0
step_8936,4877,471,0,2,production_forecast,GlobalFactory,v2.0,breach,9469,7786,2025-10-14 07:30:17,1
step_8937,2400,1078,0,18,production_forecast,AcmeFashion,v2.0,watch,12167,10145,2025-09-01 13:14:50,1
step_8938,697,1171,0,43,production_forecast,GlobalFactory,v1.0,ok,12883,9840,2025-09-24 02:16:12,0
step_8939,449,354,0,0,production_forecast,EcoWear,v2.0,ok,9688,8551,2025-09-12 21:18:32,0
step_8940,1346,545,0,37,designer_collection,GlobalFactory,v2.0,ok,8251,6628,2025-10-02 16:41:44,1
step_8941,1815,543,2,12,retail_storefront,AcmeFashion,v2.0,ok,9316,5896,2025-09-17 12:54:47,0
step_8942,451,174,1,22,production_forecast,AcmeFashion,v1.0,ok,13512,6303,2025-10-06 13:32:53,0
step_8943,637,87,0,2,production_forecast,LuxDesign,v2.0,ok,14815,8636,2025-10-16 18:38:19,0
step_8944,250,549,0,24,designer_collection,AcmeFashion,v2.0,watch,6876,3912,2025-09-24 17:50:10,0
step_8945,451,89,1,34,production_forecast,LuxDesign,v2.0,ok,11583,8838,2025-09-21 17:29:11,1
step_8946,434,297,0,1,designer_collection,AcmeFashion,v1.0,ok,12882,7105,2025-09-21 10:41:38,0
step_8947,569,144,2,9,designer_collection,LuxDesign,v3.0,ok,15508,8775,2025-10-04 06:28:11,0
step_8948,631,859,0,23,production_forecast,TrendyRetail,v3.0,ok,11367,7291,2025-09-08 08:08:51,0
step_8949,4205,1439,1,14,sustainability_audit,EcoWear,v2.0,watch,10369,6765,2025-09-04 11:31:19,1
step_8950,4452,603,0,6,retail_storefront,GlobalFactory,v1.0,watch,9289,6615,2025-09-26 16:41:22,0
step_8951,214,369,2,16,sustainability_audit,LuxDesign,v2.0,at_risk,8091,7533,2025-10-11 16:58:18,1
step_8952,259,3987,2,6,retail_storefront,TrendyRetail,v2.0,ok,8866,5410,2025-10-16 07:00:35,1
step_8953,341,15,0,7,production_forecast,EcoWear,v2.0,ok,11862,8040,2025-09-10 19:13:16,1
step_8954,410,254,0,26,production_forecast,TrendyRetail,v3.0,breach,8421,7173,2025-09-09 04:28:54,1
step_8955,1043,228,1,18,designer_collection,AcmeFashion,v3.0,watch,14898,9019,2025-09-04 14:13:35,0
step_8956,221,308,0,30,designer_collection,LuxDesign,v2.0,ok,12636,10543,2025-09-29 16:25:04,0
step_8957,389,183,1,40,designer_collection,AcmeFashion,v2.0,ok,8261,4258,2025-10-05 22:31:21,0
step_8958,974,214,0,47,production_forecast,GlobalFactory,v1.0,ok,11587,7428,2025-09-08 22:59:37,1
step_8959,405,208,1,0,production_forecast,EcoWear,v2.0,ok,9757,5713,2025-10-01 13:55:03,0
step_8960,690,493,0,27,production_forecast,AcmeFashion,v2.0,watch,14650,12561,2025-09-14 02:14:44,0
step_8961,453,347,1,24,production_forecast,LuxDesign,v2.0,ok,7524,5400,2025-10-12 13:13:46,0
step_8962,598,713,0,42,designer_collection,AcmeFashion,v2.0,ok,11699,7876,2025-09-24 13:03:39,0
step_8963,426,505,1,44,designer_collection,EcoWear,v2.0,at_risk,9981,5167,2025-09-19 17:06:32,0
step_8964,797,141,1,36,sustainability_audit,EcoWear,v2.0,at_risk,11396,9692,2025-10-19 04:46:38,0
step_8965,169,1162,0,25,sustainability_audit,EcoWear,v1.0,watch,11895,9519,2025-09-02 16:16:51,0
step_8966,387,447,0,0,designer_collection,TrendyRetail,v1.0,watch,8708,5052,2025-10-02 08:09:25,0
step_8967,615,116,1,5,production_forecast,GlobalFactory,v2.0,ok,11375,7973,2025-10-18 02:37:47,0
step_8968,4809,127,1,26,designer_collection,LuxDesign,v1.0,at_risk,16117,11845,2025-09-11 06:55:11,1
step_8969,1421,1116,0,0,designer_collection,LuxDesign,v1.0,ok,14088,10331,2025-09-26 20:15:21,0
step_8970,380,849,0,0,production_forecast,TrendyRetail,v3.0,at_risk,14440,9359,2025-09-03 12:42:28,0
step_8971,1408,494,1,45,retail_storefront,AcmeFashion,v2.0,at_risk,10727,9760,2025-09-16 00:16:25,1
step_8972,315,255,0,48,production_forecast,LuxDesign,v3.0,watch,7989,5240,2025-10-08 07:16:25,0
step_8973,1267,432,0,0,designer_collection,EcoWear,v1.0,watch,8117,5376,2025-09-02 13:45:55,0
step_8974,886,708,3,42,production_forecast,AcmeFashion,v3.0,ok,9760,8278,2025-09-26 07:07:48,1
step_8975,263,1480,0,47,production_forecast,AcmeFashion,v2.0,ok,9448,7696,2025-10-13 07:28:49,0
step_8976,619,568,0,21,retail_storefront,TrendyRetail,v2.0,ok,13426,10748,2025-09-05 10:39:45,1
step_8977,482,226,1,16,production_forecast,TrendyRetail,v3.0,ok,15383,13589,2025-09-27 00:10:49,0
step_8978,774,30,1,45,retail_storefront,TrendyRetail,v2.0,ok,11357,6934,2025-09-11 08:31:54,0
step_8979,4700,135,1,0,designer_collection,TrendyRetail,v1.0,at_risk,13503,9661,2025-09-12 06:25:27,1
step_8980,403,735,1,41,retail_storefront,AcmeFashion,v3.0,ok,8223,4540,2025-09-06 20:02:04,0
step_8981,1303,122,0,7,production_forecast,GlobalFactory,v3.0,ok,12123,7683,2025-09-11 08:51:30,0
step_8982,466,459,2,28,retail_storefront,TrendyRetail,v2.0,ok,7150,3802,2025-10-18 14:31:29,0
